"raw.data$TreeID","Year","Alive","newRecruits","Ht","CanDiam1","CanDiam2","DBH","Ht.t.min.1","CanDiam1.tmin.1","CanDiam2.tmin.1","DBH.tmin.1"
"PJControl . Left . 523 . 35",2014,0,NA,NA,NA,NA,NA,3.7,1.1,0.9,7.1
"PJControl . Left . 523 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 523 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2012,1,NA,2.44,NA,NA,2.8,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2013,1,NA,2.7,0.8,0.9,1.7,2.44,NA,NA,2.8
"PJControl . Left . 526 . 35",2014,0,NA,NA,NA,NA,NA,2.7,0.8,0.9,1.7
"PJControl . Left . 526 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 526 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 527 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 621 . 35",2012,1,NA,4.82,NA,NA,8.4,NA,NA,NA,NA
"PJControl . Left . 621 . 35",2013,1,NA,3.7,3.2,3.6,9.5,4.82,NA,NA,8.4
"PJControl . Left . 621 . 35",2014,0,NA,NA,NA,NA,NA,3.7,3.2,3.6,9.5
"PJControl . Left . 621 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 621 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 624 . 35",2012,1,NA,3.9,NA,NA,8.4,NA,NA,NA,NA
"PJControl . Left . 624 . 35",2013,1,NA,3.6,2.5,2.2,7,3.9,NA,NA,8.4
"PJControl . Left . 624 . 35",2014,1,NA,3.4,2.27,1.94,7,3.6,2.5,2.2,7
"PJControl . Left . 624 . 35",2015,1,NA,3.5,2.39,1.86,6.8,3.4,2.27,1.94,7
"PJControl . Left . 624 . 35",2016,0,NA,NA,NA,NA,NA,3.5,2.39,1.86,6.8
"PJControl . Left . 624 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 624 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 625 . 35",2012,1,NA,4.44,NA,NA,11.1,NA,NA,NA,NA
"PJControl . Left . 625 . 35",2013,1,NA,4.6,2.6,3.2,6.3,4.44,NA,NA,11.1
"PJControl . Left . 625 . 35",2014,0,NA,NA,NA,NA,NA,4.6,2.6,3.2,6.3
"PJControl . Left . 625 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 625 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2012,1,NA,3.14,NA,NA,5.3,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2013,1,NA,3.3,2,2.2,6,3.14,NA,NA,5.3
"PJControl . Left . 626 . 35",2014,0,NA,NA,NA,NA,NA,3.3,2,2.2,6
"PJControl . Left . 626 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 626 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 628 . 35",2012,1,NA,3.9,NA,NA,9.4,NA,NA,NA,NA
"PJControl . Left . 628 . 35",2013,1,NA,3.9,2.5,1.9,10,3.9,NA,NA,9.4
"PJControl . Left . 628 . 35",2014,1,NA,4,2.47,2.02,10.4,3.9,2.5,1.9,10
"PJControl . Left . 628 . 35",2015,1,NA,3.9,2.45,2.02,9.5,4,2.47,2.02,10.4
"PJControl . Left . 628 . 35",2016,1,NA,3.9,2.6,1.63,11.4,3.9,2.45,2.02,9.5
"PJControl . Left . 628 . 35",2017,1,NA,4,2.38,1.85,11,3.9,2.6,1.63,11.4
"PJControl . Left . 628 . 35",2018,1,NA,3.8,2.56,1.98,NA,4,2.38,1.85,11
"PJControl . Left . 628 . 35",2019,1,NA,3.3,2.65,1.84,NA,3.8,2.56,1.98,NA
"PJControl . Left . 628 . 35",2021,1,NA,3.25,2.02,1.74,NA,NA,NA,NA,NA
"PJControl . Left . 628 . 35",2022,1,NA,3.5,2.02,1.71,NA,3.25,2.02,1.74,NA
"PJControl . Left . 629 . 35",2012,1,NA,1.6,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 629 . 35",2013,1,NA,1.4,1.6,0.7,NA,1.6,NA,NA,NA
"PJControl . Left . 629 . 35",2014,1,NA,1.5,0.7,0.65,NA,1.4,1.6,0.7,NA
"PJControl . Left . 629 . 35",2015,1,NA,1.6,0.66,0.53,NA,1.5,0.7,0.65,NA
"PJControl . Left . 629 . 35",2016,1,NA,1.48,0.69,0.63,NA,1.6,0.66,0.53,NA
"PJControl . Left . 629 . 35",2017,0,NA,NA,NA,NA,NA,1.48,0.69,0.63,NA
"PJControl . Left . 629 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 629 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 629 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 629 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2012,1,NA,3.01,NA,NA,6,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2013,1,NA,3,1,1.3,6.5,3.01,NA,NA,6
"PJControl . Left . 630 . 35",2014,0,NA,NA,NA,NA,NA,3,1,1.3,6.5
"PJControl . Left . 630 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 630 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 631 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2012,1,NA,2.9,NA,NA,8,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2013,1,NA,3,3,2.6,8.5,2.9,NA,NA,8
"PJControl . Left . 632 . 35",2014,0,NA,NA,NA,NA,NA,3,3,2.6,8.5
"PJControl . Left . 632 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 632 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 634 . 35",2012,1,NA,6.1,NA,NA,16.7,NA,NA,NA,NA
"PJControl . Left . 634 . 35",2013,1,NA,5.4,4.1,3.6,17.1,6.1,NA,NA,16.7
"PJControl . Left . 634 . 35",2014,0,NA,NA,NA,NA,NA,5.4,4.1,3.6,17.1
"PJControl . Left . 634 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 634 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 634 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 634 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 635 . 35",2012,1,NA,4,NA,NA,8.1,NA,NA,NA,NA
"PJControl . Left . 635 . 35",2013,1,NA,4,1.9,2.1,7.9,4,NA,NA,8.1
"PJControl . Left . 635 . 35",2014,0,NA,NA,NA,NA,NA,4,1.9,2.1,7.9
"PJControl . Left . 635 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 635 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 635 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 635 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 637 . 35",2012,1,NA,1.72,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 637 . 35",2013,1,NA,1.7,1.7,1.1,3.4,1.72,NA,NA,NA
"PJControl . Left . 637 . 35",2014,0,NA,NA,NA,NA,NA,1.7,1.7,1.1,3.4
"PJControl . Left . 637 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 639 . 35",2012,1,NA,2.6,NA,NA,2.6,NA,NA,NA,NA
"PJControl . Left . 639 . 35",2013,1,NA,2.5,1,0.8,2.9,2.6,NA,NA,2.6
"PJControl . Left . 639 . 35",2014,1,NA,2.5,1,0.85,3.1,2.5,1,0.8,2.9
"PJControl . Left . 639 . 35",2015,1,NA,2.6,1.02,0.83,3.2,2.5,1,0.85,3.1
"PJControl . Left . 639 . 35",2016,1,NA,2.7,1,1.2,3.3,2.6,1.02,0.83,3.2
"PJControl . Left . 639 . 35",2017,1,NA,2.5,0.88,0.8,3.4,2.7,1,1.2,3.3
"PJControl . Left . 639 . 35",2018,1,NA,2.7,1.03,0.98,NA,2.5,0.88,0.8,3.4
"PJControl . Left . 639 . 35",2019,1,NA,2.54,1.02,0.91,NA,2.7,1.03,0.98,NA
"PJControl . Left . 639 . 35",2021,1,NA,2.7,0.88,0.62,NA,NA,NA,NA,NA
"PJControl . Left . 639 . 35",2022,1,NA,2.8,1.01,0.89,NA,2.7,0.88,0.62,NA
"PJControl . Left . 640 . 35",2012,1,NA,1.8,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 640 . 35",2013,1,NA,1.9,1.6,1.4,3.2,1.8,NA,NA,NA
"PJControl . Left . 640 . 35",2014,1,NA,1.6,1.35,1.45,2.8,1.9,1.6,1.4,3.2
"PJControl . Left . 640 . 35",2015,1,NA,1.8,1.6,1.53,2,1.6,1.35,1.45,2.8
"PJControl . Left . 640 . 35",2016,1,NA,1.8,1.43,1.51,2.4,1.8,1.6,1.53,2
"PJControl . Left . 640 . 35",2017,1,NA,1.8,1.56,1.2,NA,1.8,1.43,1.51,2.4
"PJControl . Left . 640 . 35",2018,1,NA,1.9,1.46,1.32,NA,1.8,1.56,1.2,NA
"PJControl . Left . 640 . 35",2019,1,NA,1.7,1.39,1.34,NA,1.9,1.46,1.32,NA
"PJControl . Left . 640 . 35",2021,1,NA,1.63,1.37,1.12,NA,NA,NA,NA,NA
"PJControl . Left . 640 . 35",2022,1,NA,1.65,1.28,1.09,NA,1.63,1.37,1.12,NA
"PJControl . Left . 643 . 35",2012,1,NA,3.5,NA,NA,10.1,NA,NA,NA,NA
"PJControl . Left . 643 . 35",2013,1,NA,3.4,3,2.2,11,3.5,NA,NA,10.1
"PJControl . Left . 643 . 35",2014,1,NA,3.8,2.58,2.58,11,3.4,3,2.2,11
"PJControl . Left . 643 . 35",2015,1,NA,3.5,2.6,2.3,10.8,3.8,2.58,2.58,11
"PJControl . Left . 643 . 35",2016,1,NA,3.5,3.18,2.6,11.9,3.5,2.6,2.3,10.8
"PJControl . Left . 643 . 35",2017,1,NA,3.6,3.25,2.64,11.6,3.5,3.18,2.6,11.9
"PJControl . Left . 643 . 35",2018,1,NA,3.5,3.33,2.62,NA,3.6,3.25,2.64,11.6
"PJControl . Left . 643 . 35",2019,1,NA,3.55,3.34,2.66,NA,3.5,3.33,2.62,NA
"PJControl . Left . 643 . 35",2021,1,NA,3.47,2.64,2.56,NA,NA,NA,NA,NA
"PJControl . Left . 643 . 35",2022,1,NA,3.4,2.96,2.18,NA,3.47,2.64,2.56,NA
"PJControl . Left . 644 . 35",2012,1,NA,2.44,NA,NA,2.6,NA,NA,NA,NA
"PJControl . Left . 644 . 35",2013,1,NA,2.3,1.3,1,2.7,2.44,NA,NA,2.6
"PJControl . Left . 644 . 35",2014,1,NA,2.2,1.54,1.43,2.8,2.3,1.3,1,2.7
"PJControl . Left . 644 . 35",2015,1,NA,2.6,1.42,1.03,3,2.2,1.54,1.43,2.8
"PJControl . Left . 644 . 35",2016,1,NA,2.6,1.55,1.38,3.2,2.6,1.42,1.03,3
"PJControl . Left . 644 . 35",2017,1,NA,2.5,1.34,1.46,3.3,2.6,1.55,1.38,3.2
"PJControl . Left . 644 . 35",2018,1,NA,2.6,1.44,1.36,NA,2.5,1.34,1.46,3.3
"PJControl . Left . 644 . 35",2019,1,NA,2.7,1.55,1.5,NA,2.6,1.44,1.36,NA
"PJControl . Left . 644 . 35",2021,1,NA,2.86,1.36,1.07,NA,NA,NA,NA,NA
"PJControl . Left . 644 . 35",2022,1,NA,2.87,1.5,1.22,NA,2.86,1.36,1.07,NA
"PJControl . Left . 646 . 35",2012,1,NA,1.44,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 646 . 35",2013,1,NA,1.4,1.8,1.56,NA,1.44,NA,NA,NA
"PJControl . Left . 646 . 35",2014,1,NA,1.3,1.94,1.3,NA,1.4,1.8,1.56,NA
"PJControl . Left . 646 . 35",2015,1,NA,1.3,2.05,1.83,NA,1.3,1.94,1.3,NA
"PJControl . Left . 646 . 35",2016,1,NA,1.33,2.42,1.69,NA,1.3,2.05,1.83,NA
"PJControl . Left . 646 . 35",2017,1,NA,1.3,2.24,1.88,3.1,1.33,2.42,1.69,NA
"PJControl . Left . 646 . 35",2018,1,NA,1.3,2.21,1.92,NA,1.3,2.24,1.88,3.1
"PJControl . Left . 646 . 35",2019,1,NA,1.25,1.94,1.57,NA,1.3,2.21,1.92,NA
"PJControl . Left . 646 . 35",2021,1,NA,1.27,1.76,1.52,NA,NA,NA,NA,NA
"PJControl . Left . 646 . 35",2022,1,NA,1.34,1.93,1.45,NA,1.27,1.76,1.52,NA
"PJControl . Left . 647 . 35",2012,1,NA,3.8,NA,NA,10.6,NA,NA,NA,NA
"PJControl . Left . 647 . 35",2013,1,NA,3.7,2.1,2.5,10.9,3.8,NA,NA,10.6
"PJControl . Left . 647 . 35",2014,1,NA,3.9,3.31,2.7,11,3.7,2.1,2.5,10.9
"PJControl . Left . 647 . 35",2015,1,NA,4.1,2.84,2.75,11.4,3.9,3.31,2.7,11
"PJControl . Left . 647 . 35",2016,1,NA,4.2,3.3,2.37,11.5,4.1,2.84,2.75,11.4
"PJControl . Left . 647 . 35",2017,1,NA,4.5,3.5,2.1,11.1,4.2,3.3,2.37,11.5
"PJControl . Left . 647 . 35",2018,1,NA,4.2,3.55,2.55,NA,4.5,3.5,2.1,11.1
"PJControl . Left . 647 . 35",2019,1,NA,4.15,3.24,3.06,NA,4.2,3.55,2.55,NA
"PJControl . Left . 647 . 35",2021,1,NA,4.3,2.71,1.84,NA,NA,NA,NA,NA
"PJControl . Left . 647 . 35",2022,1,NA,4.3,2.65,2.39,NA,4.3,2.71,1.84,NA
"PJControl . Left . 650 . 35",2012,1,NA,2.6,NA,NA,6.9,NA,NA,NA,NA
"PJControl . Left . 650 . 35",2013,1,NA,2.7,2.2,2,7.2,2.6,NA,NA,6.9
"PJControl . Left . 650 . 35",2014,0,NA,NA,NA,NA,NA,2.7,2.2,2,7.2
"PJControl . Left . 650 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 650 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2012,1,NA,4.3,NA,NA,10.9,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2013,1,NA,4.1,2.8,2.4,11,4.3,NA,NA,10.9
"PJControl . Left . 651 . 35",2014,0,NA,NA,NA,NA,NA,4.1,2.8,2.4,11
"PJControl . Left . 651 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 651 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2012,1,NA,4.7,NA,NA,9.5,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2013,0,NA,NA,NA,NA,NA,4.7,NA,NA,9.5
"PJControl . Left . 654 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 654 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2012,1,NA,2.9,NA,NA,4.6,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2013,0,NA,NA,NA,NA,NA,2.9,NA,NA,4.6
"PJControl . Left . 655 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 655 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 656 . 35",2012,1,NA,3.1,NA,NA,6.2,NA,NA,NA,NA
"PJControl . Left . 656 . 35",2013,1,NA,3.2,2.1,2.3,6.5,3.1,NA,NA,6.2
"PJControl . Left . 656 . 35",2014,1,NA,3.2,2.02,2.17,6,3.2,2.1,2.3,6.5
"PJControl . Left . 656 . 35",2015,1,NA,3.3,2.5,2.1,6.3,3.2,2.02,2.17,6
"PJControl . Left . 656 . 35",2016,1,NA,3.3,2.71,2.18,6.4,3.3,2.5,2.1,6.3
"PJControl . Left . 656 . 35",2017,1,NA,3.4,2.28,2.64,6.5,3.3,2.71,2.18,6.4
"PJControl . Left . 656 . 35",2018,1,NA,3.4,2.65,2.23,NA,3.4,2.28,2.64,6.5
"PJControl . Left . 656 . 35",2019,1,NA,3.55,2.74,2.27,NA,3.4,2.65,2.23,NA
"PJControl . Left . 656 . 35",2021,1,NA,3.7,2.34,2.05,NA,NA,NA,NA,NA
"PJControl . Left . 656 . 35",2022,1,NA,3.8,2.55,2.03,NA,3.7,2.34,2.05,NA
"PJControl . Left . 659 . 35",2012,1,NA,3.4,NA,NA,4.5,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2013,1,NA,3.5,0.8,1,4.5,3.4,NA,NA,4.5
"PJControl . Left . 659 . 35",2014,0,NA,NA,NA,NA,NA,3.5,0.8,1,4.5
"PJControl . Left . 659 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 659 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Left . 660 . 35",2012,1,NA,1.66,NA,NA,5,NA,NA,NA,NA
"PJControl . Left . 660 . 35",2013,1,NA,1.3,1.5,1.3,5,1.66,NA,NA,5
"PJControl . Left . 660 . 35",2014,1,NA,1.2,1.46,1.53,5.3,1.3,1.5,1.3,5
"PJControl . Left . 660 . 35",2015,1,NA,1.7,2.58,1.43,5.2,1.2,1.46,1.53,5.3
"PJControl . Left . 660 . 35",2016,1,NA,1.68,2.57,1.43,4.9,1.7,2.58,1.43,5.2
"PJControl . Left . 660 . 35",2017,1,NA,1.8,2.57,1.7,5.1,1.68,2.57,1.43,4.9
"PJControl . Left . 660 . 35",2018,1,NA,1.7,2.57,1.42,NA,1.8,2.57,1.7,5.1
"PJControl . Left . 660 . 35",2019,1,NA,2.7,1.8,1.38,NA,1.7,2.57,1.42,NA
"PJControl . Left . 660 . 35",2021,1,NA,1.5,1.5,1.15,NA,NA,NA,NA,NA
"PJControl . Left . 660 . 35",2022,1,NA,1.69,1.7,1.25,NA,1.5,1.5,1.15,NA
"PJControl . Left . 915 . 35",2013,1,NA,1,0.7,0.8,NA,NA,NA,NA,NA
"PJControl . Left . 915 . 35",2014,1,NA,1,0.92,0.78,NA,1,0.7,0.8,NA
"PJControl . Left . 915 . 35",2015,1,NA,1.2,0.9,0.82,NA,1,0.92,0.78,NA
"PJControl . Left . 915 . 35",2016,1,NA,1.2,1.01,0.86,NA,1.2,0.9,0.82,NA
"PJControl . Left . 915 . 35",2017,1,NA,1.25,0.94,0.9,NA,1.2,1.01,0.86,NA
"PJControl . Left . 915 . 35",2018,1,NA,1.35,0.93,0.93,NA,1.25,0.94,0.9,NA
"PJControl . Left . 915 . 35",2019,1,NA,1.43,1.03,0.98,NA,1.35,0.93,0.93,NA
"PJControl . Left . 915 . 35",2021,1,NA,1.56,0.92,0.87,NA,NA,NA,NA,NA
"PJControl . Left . 915 . 35",2022,1,NA,1.6,1,0.99,NA,1.56,0.92,0.87,NA
"PJControl . Left . 916 . 35",2013,1,NA,1.5,0.65,0.8,NA,NA,NA,NA,NA
"PJControl . Left . 916 . 35",2014,1,NA,1.4,1.04,0.85,NA,1.5,0.65,0.8,NA
"PJControl . Left . 916 . 35",2015,1,NA,1.4,0.8,0.7,NA,1.4,1.04,0.85,NA
"PJControl . Left . 916 . 35",2016,1,NA,1.35,0.86,1.01,NA,1.4,0.8,0.7,NA
"PJControl . Left . 916 . 35",2017,1,NA,1.3,0.84,0.98,NA,1.35,0.86,1.01,NA
"PJControl . Left . 916 . 35",2018,1,NA,1.36,0.87,0.98,NA,1.3,0.84,0.98,NA
"PJControl . Left . 916 . 35",2019,1,NA,1.28,1,0.97,NA,1.36,0.87,0.98,NA
"PJControl . Left . 916 . 35",2021,1,NA,1.27,0.82,0.8,NA,NA,NA,NA,NA
"PJControl . Left . 916 . 35",2022,1,NA,1.3,0.94,0.92,NA,1.27,0.82,0.8,NA
"PJControl . Left . 917 . 35",2014,1,1,0.93,0.65,0.65,1.8,NA,NA,NA,NA
"PJControl . Left . 917 . 35",2015,1,NA,0.8,1.45,0.9,1.5,0.93,0.65,0.65,1.8
"PJControl . Left . 917 . 35",2016,1,NA,0.7,1.6,0.67,1.5,0.8,1.45,0.9,1.5
"PJControl . Left . 917 . 35",2017,1,NA,0.7,1.65,0.61,NA,0.7,1.6,0.67,1.5
"PJControl . Left . 917 . 35",2018,1,NA,0.6,1.74,0.61,NA,0.7,1.65,0.61,NA
"PJControl . Left . 917 . 35",2019,1,NA,1.7,0.62,0.48,NA,0.6,1.74,0.61,NA
"PJControl . Left . 917 . 35",2021,1,NA,0.61,0.84,0.42,NA,NA,NA,NA,NA
"PJControl . Left . 917 . 35",2022,1,NA,0.6,0.78,0.33,NA,0.61,0.84,0.42,NA
